metric_item_label,geo_label_citystate,geo_label_state,year,year1,value,race,gender,race_gender,race_gender1,metric_cat_label,metric_subcat_label,metric_item_label_subtitle,metric_cat_item_yaxis_label,geo_label_proxy_or_real,geo_label_proxy_footnote,geo_fips_desc,date_label_proxy_or_real,value_ci_flag_yesno,value_95_ci_low,value_95_ci_high
All Cancer Deaths,"Cleveland, OH",OH,2012,2012,289.675543,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,274.6674451,305.3725559
All Cancer Deaths,"El Paso, TX",TX,2017,2017,108.9141444,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,102.2539345,115.9379177
All Cancer Deaths,"Milwaukee, WI",WI,2013,2013,257.7993092,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,243.1220692,273.2231004
All Cancer Deaths,"Seattle, WA",WA,2017,2017,88.72996146,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,58.55010844,131.0533541
All Cancer Deaths,"Las Vegas, NV",NV,2017,2017,86.9131478,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,79.20320705,95.24732973
All Cancer Deaths,"Cleveland, OH",OH,2011,2011,138.7562071,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,107.6768515,177.8020495
All Cancer Deaths,"Tucson, AZ",AZ,2018,2018,136.1459793,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,123.2311488,150.1250093
All Cancer Deaths,"Minneapolis, MN",MN,2012,2012,186.3752319,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,172.5689275,201.1365295
All Cancer Deaths,"Los Angeles, CA",CA,2018,2018,104.9434343,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,100.6817759,109.3575155
All Cancer Deaths,"Oklahoma City, OK",OK,2011,2011,107.8004992,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,85.3170218,135.3218736
All Cancer Deaths,"San Diego, CA",CA,2018,2018,100.2331763,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,91.29205491,109.865916
All Cancer Deaths,"San Antonio, TX",TX,2011,2011,201.057929,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,193.808064,208.5970254
All Cancer Deaths,"San Jose, CA",CA,2018,2018,93.15507912,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,83.34483162,103.8645473
All Cancer Deaths,"Philadelphia, PA",PA,2011,2011,133.9162171,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,119.435965,149.9905262
All Cancer Deaths,"Chicago, IL",IL,2018,2018,90.2466576,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,83.94133387,96.94066202
All Cancer Deaths,"Long Beach, CA",CA,2012,2012,143.0331935,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,133.9363224,152.6446993
All Cancer Deaths,"Boston, MA",MA,2018,2018,69.05968596,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,56.34707524,84.17042745
All Cancer Deaths,"Dallas, TX",TX,2011,2011,113.4065898,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,103.9355085,123.6651924
All Cancer Deaths,"Minneapolis, MN",MN,2018,2018,102.8109543,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,52.22037473,189.0426396
All Cancer Deaths,"Milwaukee, WI",WI,2011,2011,215.178484,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,205.093416,225.7693098
All Cancer Deaths,"New York City, NY",NY,2018,2018,88.10101453,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,85.19056703,91.09188794
All Cancer Deaths,"Cleveland, OH",OH,2018,2018,89.87968278,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,65.24662691,121.4374618
All Cancer Deaths,"Philadelphia, PA",PA,2018,2018,203.160247,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,196.895501,209.5887304
All Cancer Deaths,"Oklahoma City, OK",OK,2018,2018,93.59026155,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,68.50104957,126.163213
All Cancer Deaths,"San Antonio, TX",TX,2011,2011,149.9089836,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,144.3547683,155.6335357
All Cancer Deaths,"Philadelphia, PA",PA,2018,2018,95.29939506,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,82.50722836,109.7212399
All Cancer Deaths,"Las Vegas, NV",NV,2011,2011,187.9052456,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,183.4854533,192.4353134
All Cancer Deaths,"Austin, TX",TX,2018,2018,75.68007274,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,65.20844034,87.5972536
All Cancer Deaths,"Milwaukee, WI",WI,2011,2011,106.6248941,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,82.7150536,137.8824186
All Cancer Deaths,"El Paso, TX",TX,2018,2018,113.410762,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,106.6056269,120.5839581
All Cancer Deaths,"Oakland, CA",CA,2012,2012,136.2129742,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,127.3633426,145.5959852
All Cancer Deaths,"Houston, TX",TX,2018,2018,118.223845,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,110.9505328,125.9039894
All Cancer Deaths,"Phoenix, AZ",AZ,2012,2012,117.3927984,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,108.5284165,126.8919335
All Cancer Deaths,"Seattle, WA",WA,2018,2018,101.8081833,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,63.85188959,157.7028742
All Cancer Deaths,"Tucson, AZ",AZ,2012,2012,237.1015488,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,227.7139832,247.0437053
All Cancer Deaths,"Las Vegas, NV",NV,2018,2018,87.4332322,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,79.98479515,95.46526955
All Cancer Deaths,"Long Beach, CA",CA,2012,2012,119.1341135,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,105.2585392,134.5065899
All Cancer Deaths,"Tucson, AZ",AZ,2019,2019,131.4226427,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,118.9402297,144.918947
All Cancer Deaths,"Kansas City, MO",MO,2015,2015,211.275338,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,199.4340644,223.7122834
All Cancer Deaths,"Los Angeles, CA",CA,2019,2019,106.5219164,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,102.2462941,110.9472659
All Cancer Deaths,"Oakland, CA",CA,2012,2012,110.9343685,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,92.57471085,132.2234434
All Cancer Deaths,"San Diego, CA",CA,2019,2019,101.7059668,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,92.77625969,111.3377426
All Cancer Deaths,"Los Angeles, CA",CA,2012,2012,151.7153973,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,148.131468,155.4115996
All Cancer Deaths,"San Jose, CA",CA,2019,2019,94.23048328,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,84.32959454,105.0702993
All Cancer Deaths,"San Francisco, CA",CA,2012,2012,125.3201748,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,112.5133388,139.2508619
All Cancer Deaths,"Washington, DC",DC,2019,2019,55.32135962,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,39.35905072,76.53208978
All Cancer Deaths,"San Francisco, CA",CA,2012,2012,119.7376613,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,114.2471376,125.5537868
All Cancer Deaths,"Indianapolis, IN",IN,2019,2019,139.4959773,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,91.59065986,208.2725385
All Cancer Deaths,"Denver, CO",CO,2012,2012,152.7821537,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,138.797414,167.9053834
All Cancer Deaths,"Boston, MA",MA,2019,2019,61.9194566,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,49.73900787,76.68375867
All Cancer Deaths,"San Diego, CA",CA,2012,2012,167.7906132,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,162.3379918,173.45759
All Cancer Deaths,"Minneapolis, MN",MN,2019,2019,112.3707963,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,56.43581664,206.9195359
All Cancer Deaths,"Chicago, IL",IL,2012,2012,118.1491155,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,111.6767685,124.9446567
All Cancer Deaths,"New York City, NY",NY,2019,2019,85.16888074,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,82.31432367,88.10415713
All Cancer Deaths,"Austin, TX",TX,2018,2018,146.3706528,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,138.5535788,154.5557685
All Cancer Deaths,"Cleveland, OH",OH,2019,2019,82.15556949,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,58.63238976,112.610706
All Cancer Deaths,"Baltimore, MD",MD,2012,2012,56.5373163,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,28.28245882,102.828327
All Cancer Deaths,"Oklahoma City, OK",OK,2019,2019,120.0267212,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,91.08923579,156.3944721
All Cancer Deaths,"San Jose, CA",CA,2012,2012,169.5388563,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,161.9958378,177.5109177
All Cancer Deaths,"Philadelphia, PA",PA,2019,2019,94.7291469,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,82.34022874,108.6597748
All Cancer Deaths,"Detroit, MI",MI,2012,2012,131.6396294,Hispanic,Both,,Hispanic Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,102.71336,167.192229
All Cancer Deaths,"Austin, TX",TX,2019,2019,80.91132067,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,70.24116869,92.97569453
All Cancer Deaths,"Denver, CO",CO,2012,2012,135.9413919,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,128.4884,143.7495506
All Cancer Deaths,"El Paso, TX",TX,2019,2019,120.0164759,Hispanic,Female,Hispanic Female,Hispanic Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,112.9883152,127.4217308
